region,anio,semana,temp_promedio_semanal
Coquimbo,2020,23,11.87
Coquimbo,2020,24,12.63
Coquimbo,2020,25,12.23
Coquimbo,2020,26,11.79
Coquimbo,2020,27,12.71
Coquimbo,2020,28,12.7
Coquimbo,2020,29,10.89
Coquimbo,2020,30,11.76
Coquimbo,2020,31,13.86
Coquimbo,2020,32,12.84
Coquimbo,2020,33,11.4
Coquimbo,2020,34,10.73
Coquimbo,2020,35,11.19
Coquimbo,2020,36,12.4
Coquimbo,2020,37,13.83
Coquimbo,2020,38,12.9
Coquimbo,2020,39,13.03
Coquimbo,2020,40,13.0
Coquimbo,2020,41,14.91
Coquimbo,2020,42,13.63
Coquimbo,2020,43,14.61
Coquimbo,2020,44,14.73
Coquimbo,2020,45,14.71
Coquimbo,2020,46,14.84
Coquimbo,2020,47,15.39
Coquimbo,2020,48,17.29
Coquimbo,2020,49,15.87
Coquimbo,2020,50,16.49
Coquimbo,2020,51,16.64
Coquimbo,2020,52,16.09
Coquimbo,2020,53,17.9
Coquimbo,2021,1,17.56
Coquimbo,2021,2,17.89
Coquimbo,2021,3,17.69
Coquimbo,2021,4,19.19
Coquimbo,2021,5,18.31
Coquimbo,2021,6,18.96
Coquimbo,2021,7,18.67
Coquimbo,2021,8,18.14
Coquimbo,2021,9,18.29
Coquimbo,2021,10,18.07
Coquimbo,2021,11,17.66
Coquimbo,2021,12,17.39
Coquimbo,2021,13,15.91
Coquimbo,2021,14,17.17
Coquimbo,2021,15,15.27
Coquimbo,2021,16,15.13
Coquimbo,2021,17,14.24
Coquimbo,2021,18,15.29
Coquimbo,2021,19,14.8
Coquimbo,2021,20,13.99
Coquimbo,2021,21,15.16
Coquimbo,2021,22,15.11
Coquimbo,2021,23,13.37
Coquimbo,2021,24,11.73
Coquimbo,2021,25,11.39
Coquimbo,2021,26,11.86
Coquimbo,2021,27,11.81
Coquimbo,2021,28,12.27
Coquimbo,2021,29,10.46
Coquimbo,2021,30,11.13
Coquimbo,2021,31,11.69
Coquimbo,2021,32,10.3
Coquimbo,2021,33,13.97
Coquimbo,2021,34,11.93
Coquimbo,2021,35,12.84
Coquimbo,2021,36,12.44
Coquimbo,2021,37,13.06
Coquimbo,2021,38,13.69
Coquimbo,2021,39,15.53
Coquimbo,2021,40,13.23
Coquimbo,2021,41,14.36
Coquimbo,2021,42,14.14
Coquimbo,2021,43,14.09
Coquimbo,2021,44,14.76
Coquimbo,2021,45,15.17
Coquimbo,2021,46,15.13
Coquimbo,2021,47,15.89
Coquimbo,2021,48,16.1
Coquimbo,2021,49,16.06
Coquimbo,2021,50,17.27
Coquimbo,2021,51,17.43
Coquimbo,2021,52,18.01
Coquimbo,2022,1,18.11
Coquimbo,2022,2,19.39
Coquimbo,2022,3,18.8
Coquimbo,2022,4,18.06
Coquimbo,2022,5,18.31
Coquimbo,2022,6,17.81
Coquimbo,2022,7,18.76
Coquimbo,2022,8,18.96
Coquimbo,2022,9,18.19
Coquimbo,2022,10,17.3
Coquimbo,2022,11,17.16
Coquimbo,2022,12,16.54
Coquimbo,2022,13,15.17
Coquimbo,2022,14,14.71
Coquimbo,2022,15,13.91
Coquimbo,2022,16,14.23
Coquimbo,2022,17,14.71
Coquimbo,2022,18,13.29
Coquimbo,2022,19,12.9
Coquimbo,2022,20,12.66
Coquimbo,2022,21,13.0
Coquimbo,2022,22,11.77
Coquimbo,2022,23,11.24
Coquimbo,2022,24,10.63
Coquimbo,2022,25,11.34
Coquimbo,2022,26,11.8
Coquimbo,2022,27,10.99
Coquimbo,2022,28,10.27
Coquimbo,2022,29,11.41
Coquimbo,2022,30,11.19
Coquimbo,2022,31,10.87
Coquimbo,2022,32,11.73
Coquimbo,2022,33,12.27
Coquimbo,2022,34,12.01
Coquimbo,2022,35,11.71
Coquimbo,2022,36,11.06
Coquimbo,2022,37,12.27
Coquimbo,2022,38,13.03
Coquimbo,2022,39,12.64
Coquimbo,2022,40,14.33
Coquimbo,2022,41,13.3
Coquimbo,2022,42,13.79
Coquimbo,2022,43,14.43
Coquimbo,2022,44,14.16
Coquimbo,2022,45,15.31
Coquimbo,2022,46,16.99
Coquimbo,2022,47,15.73
Coquimbo,2022,48,16.7
Coquimbo,2022,49,17.43
Coquimbo,2022,50,18.13
Coquimbo,2022,51,18.4
Coquimbo,2022,52,18.16
Coquimbo,2023,1,18.76
Coquimbo,2023,2,19.09
Coquimbo,2023,3,18.26
Coquimbo,2023,4,18.94
Coquimbo,2023,5,18.81
Coquimbo,2023,6,19.09
Coquimbo,2023,7,19.76
Coquimbo,2023,8,18.57
Coquimbo,2023,9,18.0
Coquimbo,2023,10,18.83
Coquimbo,2023,11,19.37
Coquimbo,2023,12,18.31
Coquimbo,2023,13,17.69
Coquimbo,2023,14,16.66
Coquimbo,2023,15,16.16
Coquimbo,2023,16,15.8
Coquimbo,2023,17,15.3
Coquimbo,2023,18,13.63
Coquimbo,2023,19,13.84
Coquimbo,2023,20,14.87
Coquimbo,2023,21,14.77
Coquimbo,2023,22,14.91
Coquimbo,2023,23,13.43
Coquimbo,2023,24,12.51
Coquimbo,2023,25,15.7
Coquimbo,2023,26,14.87
Coquimbo,2023,27,12.29
Coquimbo,2023,28,13.09
Coquimbo,2023,29,13.91
Coquimbo,2023,30,12.93
Coquimbo,2023,31,12.86
Coquimbo,2023,32,13.31
Coquimbo,2023,33,15.43
Coquimbo,2023,34,15.67
Coquimbo,2023,35,14.67
Coquimbo,2023,36,15.77
Coquimbo,2023,37,15.54
Coquimbo,2023,38,14.89
Coquimbo,2023,39,13.91
Coquimbo,2023,40,14.57
Coquimbo,2023,41,15.06
Coquimbo,2023,42,14.87
Coquimbo,2023,43,14.86
Coquimbo,2023,44,15.96
Coquimbo,2023,45,16.43
Coquimbo,2023,46,15.74
Coquimbo,2023,47,16.13
Coquimbo,2023,48,16.83
Coquimbo,2023,49,16.63
Coquimbo,2023,50,17.23
Coquimbo,2023,51,16.84
Coquimbo,2023,52,17.8
Coquimbo,2024,1,18.31
Coquimbo,2024,2,18.96
Coquimbo,2024,3,18.44
Coquimbo,2024,4,18.4
Coquimbo,2024,5,18.63
Coquimbo,2024,6,20.24
Coquimbo,2024,7,19.13
Coquimbo,2024,8,19.53
Coquimbo,2024,9,19.13
Coquimbo,2024,10,18.63
Coquimbo,2024,11,18.1
Coquimbo,2024,12,17.7
Coquimbo,2024,13,17.11
Coquimbo,2024,14,17.09
Coquimbo,2024,15,14.99
Coquimbo,2024,16,16.49
Coquimbo,2024,17,15.91
Coquimbo,2024,18,13.74
Coquimbo,2024,19,12.51
Coquimbo,2024,20,11.76
Coquimbo,2024,21,13.34
Coquimbo,2024,22,13.4
Coquimbo,2024,23,12.44
Coquimbo,2024,24,12.7
Coquimbo,2024,25,11.81
Coquimbo,2024,26,11.76
Coquimbo,2024,27,12.49
Coquimbo,2024,28,8.8
Coquimbo,2024,29,10.69
Coquimbo,2024,30,12.43
Coquimbo,2024,31,11.3
Coquimbo,2024,32,12.19
Coquimbo,2024,33,12.51
Coquimbo,2024,34,10.91
Coquimbo,2024,35,12.36
Coquimbo,2024,36,13.61
Coquimbo,2024,37,13.79
Coquimbo,2024,38,13.77
Coquimbo,2024,39,13.79
Coquimbo,2024,40,14.77
Coquimbo,2024,41,15.01
Coquimbo,2024,42,14.83
Coquimbo,2024,43,15.11
Coquimbo,2024,44,15.14
Coquimbo,2024,45,16.9
Coquimbo,2024,46,16.9
Coquimbo,2024,47,16.44
Coquimbo,2024,48,17.37
Coquimbo,2024,49,16.74
Coquimbo,2024,50,16.71
Coquimbo,2024,51,17.19
Coquimbo,2024,52,17.3
Coquimbo,2025,1,18.3
Coquimbo,2025,2,18.71
Coquimbo,2025,3,19.74
Coquimbo,2025,4,18.86
Coquimbo,2025,5,18.36
Coquimbo,2025,6,19.13
Coquimbo,2025,7,19.26
Coquimbo,2025,8,17.91
Coquimbo,2025,9,18.59
Coquimbo,2025,10,18.94
Coquimbo,2025,11,17.51
Coquimbo,2025,12,17.3
Coquimbo,2025,13,17.14
Coquimbo,2025,14,16.2
Coquimbo,2025,15,15.77
Coquimbo,2025,16,14.97
Coquimbo,2025,17,15.89
Coquimbo,2025,18,14.11
Coquimbo,2025,19,14.63
Coquimbo,2025,20,13.09
Coquimbo,2025,21,14.66
Coquimbo,2025,22,13.31
Coquimbo,2025,23,11.89
Coquimbo,2025,24,12.51
Coquimbo,2025,25,10.87
Coquimbo,2025,26,11.56
Coquimbo,2025,27,13.33
Coquimbo,2025,28,10.83
Coquimbo,2025,29,11.04
Coquimbo,2025,30,11.2
Coquimbo,2025,31,13.1
Coquimbo,2025,32,12.76
Coquimbo,2025,33,12.83
Coquimbo,2025,34,11.54
Coquimbo,2025,35,12.24
Coquimbo,2025,36,11.9
Coquimbo,2025,37,14.13
Coquimbo,2025,38,13.6
Coquimbo,2025,39,15.09
Coquimbo,2025,40,13.77
Coquimbo,2025,41,14.27
Coquimbo,2025,42,13.99
Coquimbo,2025,43,15.01
Coquimbo,2025,44,15.24
Coquimbo,2025,45,15.63
Coquimbo,2025,46,16.24
Coquimbo,2025,47,16.13
Coquimbo,2025,48,16.76
Coquimbo,2025,49,18.17
Coquimbo,2025,50,18.59
Coquimbo,2025,51,18.53
Coquimbo,2025,52,18.76
Coquimbo,2026,1,18.16
Coquimbo,2026,2,19.37
Coquimbo,2026,3,19.51
Coquimbo,2026,4,19.24
Coquimbo,2026,5,20.16
Coquimbo,2026,6,21.21
Coquimbo,2026,7,20.07
Coquimbo,2026,8,19.44
Coquimbo,2026,9,18.67
Coquimbo,2026,10,18.81
Coquimbo,2026,11,19.23
Coquimbo,2026,12,18.17
Coquimbo,2026,13,16.86
Coquimbo,2026,14,16.01
Coquimbo,2026,15,14.7
Coquimbo,2026,16,15.29
Coquimbo,2026,17,15.09
Coquimbo,2026,18,13.94
Coquimbo,2026,19,13.83
Coquimbo,2026,20,11.73
Coquimbo,2026,21,10.37
Coquimbo,2026,22,12.89
Coquimbo,2026,23,12.79
Coquimbo,2026,24,12.2
Coquimbo,2026,25,10.9
La Araucanía,2014,1,15.16
La Araucanía,2014,2,17.04
La Araucanía,2014,3,20.39
La Araucanía,2014,4,15.6
La Araucanía,2014,5,15.87
La Araucanía,2014,6,15.09
La Araucanía,2014,7,18.84
La Araucanía,2014,8,16.37
La Araucanía,2014,9,17.77
La Araucanía,2014,10,14.33
La Araucanía,2014,11,14.89
La Araucanía,2014,12,13.66
La Araucanía,2014,13,14.36
La Araucanía,2014,14,12.29
La Araucanía,2014,15,10.76
La Araucanía,2014,16,10.71
La Araucanía,2014,17,11.71
La Araucanía,2014,18,9.96
La Araucanía,2014,19,11.76
La Araucanía,2014,20,10.8
La Araucanía,2014,21,9.01
La Araucanía,2014,22,10.61
La Araucanía,2014,23,7.6
La Araucanía,2014,24,8.11
La Araucanía,2014,25,8.49
La Araucanía,2014,26,6.13
La Araucanía,2014,27,6.6
La Araucanía,2014,28,7.44
La Araucanía,2014,29,8.93
La Araucanía,2014,30,7.29
La Araucanía,2014,31,10.99
La Araucanía,2014,32,7.24
La Araucanía,2014,33,7.94
La Araucanía,2014,34,10.29
La Araucanía,2014,35,9.63
La Araucanía,2014,36,10.69
La Araucanía,2014,37,8.06
La Araucanía,2014,38,10.04
La Araucanía,2014,39,9.09
La Araucanía,2014,40,11.57
La Araucanía,2014,41,8.9
La Araucanía,2014,42,11.41
La Araucanía,2014,43,14.06
La Araucanía,2014,44,10.51
La Araucanía,2014,45,11.44
La Araucanía,2014,46,13.59
La Araucanía,2014,47,12.49
La Araucanía,2014,48,12.53
La Araucanía,2014,49,15.54
La Araucanía,2014,50,14.96
La Araucanía,2014,51,13.53
La Araucanía,2014,52,15.9
La Araucanía,2015,1,16.26
La Araucanía,2015,2,17.11
La Araucanía,2015,3,18.44
La Araucanía,2015,4,19.83
La Araucanía,2015,5,17.77
La Araucanía,2015,6,17.64
La Araucanía,2015,7,16.77
La Araucanía,2015,8,16.57
La Araucanía,2015,9,19.24
La Araucanía,2015,10,17.06
La Araucanía,2015,11,16.69
La Araucanía,2015,12,17.59
La Araucanía,2015,13,18.49
La Araucanía,2015,14,14.8
La Araucanía,2015,15,15.63
La Araucanía,2015,16,12.1
La Araucanía,2015,17,10.69
La Araucanía,2015,18,10.77
La Araucanía,2015,19,10.94
La Araucanía,2015,20,12.97
La Araucanía,2015,21,10.99
La Araucanía,2015,22,8.74
La Araucanía,2015,23,12.16
La Araucanía,2015,24,7.63
La Araucanía,2015,25,6.61
La Araucanía,2015,26,8.26
La Araucanía,2015,27,6.8
La Araucanía,2015,28,8.01
La Araucanía,2015,29,6.3
La Araucanía,2015,30,9.01
La Araucanía,2015,31,9.74
La Araucanía,2015,32,9.26
La Araucanía,2015,33,5.8
La Araucanía,2015,34,9.33
La Araucanía,2015,35,11.17
La Araucanía,2015,36,9.77
La Araucanía,2015,37,6.66
La Araucanía,2015,38,6.56
La Araucanía,2015,39,10.11
La Araucanía,2015,40,11.76
La Araucanía,2015,41,9.46
La Araucanía,2015,42,9.96
La Araucanía,2015,43,11.79
La Araucanía,2015,44,10.96
La Araucanía,2015,45,13.84
La Araucanía,2015,46,13.24
La Araucanía,2015,47,10.77
La Araucanía,2015,48,13.46
La Araucanía,2015,49,16.87
La Araucanía,2015,50,14.27
La Araucanía,2015,51,13.06
La Araucanía,2015,52,14.26
La Araucanía,2015,53,18.59
La Araucanía,2016,1,19.56
La Araucanía,2016,2,18.24
La Araucanía,2016,3,19.94
La Araucanía,2016,4,18.19
La Araucanía,2016,5,18.71
La Araucanía,2016,6,18.07
La Araucanía,2016,7,16.6
La Araucanía,2016,8,16.37
La Araucanía,2016,9,17.64
La Araucanía,2016,10,17.76
La Araucanía,2016,11,14.96
La Araucanía,2016,12,16.53
La Araucanía,2016,13,13.74
La Araucanía,2016,14,11.6
La Araucanía,2016,15,12.73
La Araucanía,2016,16,9.96
La Araucanía,2016,17,10.84
La Araucanía,2016,18,12.4
La Araucanía,2016,19,12.74
La Araucanía,2016,20,10.47
La Araucanía,2016,21,11.41
La Araucanía,2016,22,7.83
La Araucanía,2016,23,8.26
La Araucanía,2016,24,7.67
La Araucanía,2016,25,6.69
La Araucanía,2016,26,5.8
La Araucanía,2016,27,7.9
La Araucanía,2016,28,7.56
La Araucanía,2016,29,8.51
La Araucanía,2016,30,8.27
La Araucanía,2016,31,9.33
La Araucanía,2016,32,8.81
La Araucanía,2016,33,8.7
La Araucanía,2016,34,8.66
La Araucanía,2016,35,7.81
La Araucanía,2016,36,10.69
La Araucanía,2016,37,10.16
La Araucanía,2016,38,12.2
La Araucanía,2016,39,12.29
La Araucanía,2016,40,9.9
La Araucanía,2016,41,10.91
La Araucanía,2016,42,11.87
La Araucanía,2016,43,13.91
La Araucanía,2016,44,12.53
La Araucanía,2016,45,11.84
La Araucanía,2016,46,13.73
La Araucanía,2016,47,16.9
La Araucanía,2016,48,17.29
La Araucanía,2016,49,15.57
La Araucanía,2016,50,15.71
La Araucanía,2016,51,14.94
La Araucanía,2016,52,16.83
La Araucanía,2017,1,15.76
La Araucanía,2017,2,15.33
La Araucanía,2017,3,17.97
La Araucanía,2017,4,19.89
La Araucanía,2017,5,15.61
La Araucanía,2017,6,16.0
La Araucanía,2017,7,17.04
La Araucanía,2017,8,19.84
La Araucanía,2017,9,14.9
La Araucanía,2017,10,13.49
La Araucanía,2017,11,14.53
La Araucanía,2017,12,15.17
La Araucanía,2017,13,13.83
La Araucanía,2017,14,11.6
La Araucanía,2017,15,14.07
La Araucanía,2017,16,12.51
La Araucanía,2017,17,11.4
La Araucanía,2017,18,12.6
La Araucanía,2017,19,12.1
La Araucanía,2017,20,8.19
La Araucanía,2017,21,4.99
La Araucanía,2017,22,7.21
La Araucanía,2017,23,7.54
La Araucanía,2017,24,5.76
La Araucanía,2017,25,7.69
La Araucanía,2017,26,10.31
La Araucanía,2017,27,8.16
La Araucanía,2017,28,3.86
La Araucanía,2017,29,6.6
La Araucanía,2017,30,6.49
La Araucanía,2017,31,5.36
La Araucanía,2017,32,8.03
La Araucanía,2017,33,7.79
La Araucanía,2017,34,7.26
La Araucanía,2017,35,7.0
La Araucanía,2017,36,6.03
La Araucanía,2017,37,7.49
La Araucanía,2017,38,8.99
La Araucanía,2017,39,8.99
La Araucanía,2017,40,9.41
La Araucanía,2017,41,9.74
La Araucanía,2017,42,9.76
La Araucanía,2017,43,9.83
La Araucanía,2017,44,10.51
La Araucanía,2017,45,12.64
La Araucanía,2017,46,11.01
La Araucanía,2017,47,11.09
La Araucanía,2017,48,13.86
La Araucanía,2017,49,14.7
La Araucanía,2017,50,14.81
La Araucanía,2017,51,13.04
La Araucanía,2017,52,16.01
La Araucanía,2018,1,15.1
La Araucanía,2018,2,17.16
La Araucanía,2018,3,17.57
La Araucanía,2018,4,14.87
La Araucanía,2018,5,17.4
La Araucanía,2018,6,15.46
La Araucanía,2018,7,17.67
La Araucanía,2018,8,16.39
La Araucanía,2018,9,15.94
La Araucanía,2018,10,15.39
La Araucanía,2018,11,12.07
La Araucanía,2018,12,11.89
La Araucanía,2018,13,12.94
La Araucanía,2018,14,11.33
La Araucanía,2018,15,10.84
La Araucanía,2018,16,11.96
La Araucanía,2018,17,8.23
La Araucanía,2018,18,11.29
La Araucanía,2018,19,11.56
La Araucanía,2018,20,9.19
La Araucanía,2018,21,7.71
La Araucanía,2018,22,5.7
La Araucanía,2018,23,5.83
La Araucanía,2018,24,5.83
La Araucanía,2018,25,6.51
La Araucanía,2018,26,9.54
La Araucanía,2018,27,9.19
La Araucanía,2018,28,8.31
La Araucanía,2018,29,4.01
La Araucanía,2018,30,4.36
La Araucanía,2018,31,5.87
La Araucanía,2018,32,8.44
La Araucanía,2018,33,6.64
La Araucanía,2018,34,7.2
La Araucanía,2018,35,8.64
La Araucanía,2018,36,7.6
La Araucanía,2018,37,8.11
La Araucanía,2018,38,10.23
La Araucanía,2018,39,8.87
La Araucanía,2018,40,9.1
La Araucanía,2018,41,8.09
La Araucanía,2018,42,9.99
La Araucanía,2018,43,11.81
La Araucanía,2018,44,11.13
La Araucanía,2018,45,12.57
La Araucanía,2018,46,11.54
La Araucanía,2018,47,12.0
La Araucanía,2018,48,12.97
La Araucanía,2018,49,16.87
La Araucanía,2018,50,12.67
La Araucanía,2018,51,14.19
La Araucanía,2018,52,14.43
La Araucanía,2019,1,14.47
La Araucanía,2019,2,13.21
La Araucanía,2019,3,16.53
La Araucanía,2019,4,14.8
La Araucanía,2019,5,18.41
La Araucanía,2019,6,16.9
La Araucanía,2019,7,19.1
La Araucanía,2019,8,15.71
La Araucanía,2019,9,13.59
La Araucanía,2019,10,15.76
La Araucanía,2019,11,14.13
La Araucanía,2019,12,12.0
La Araucanía,2019,13,14.5
La Araucanía,2019,14,12.36
La Araucanía,2019,15,12.27
La Araucanía,2019,16,11.29
La Araucanía,2019,17,11.17
La Araucanía,2019,18,11.83
La Araucanía,2019,19,10.39
La Araucanía,2019,20,9.84
La Araucanía,2019,21,6.76
La Araucanía,2019,22,10.31
La Araucanía,2019,23,10.64
La Araucanía,2019,24,7.06
La Araucanía,2019,25,8.57
La Araucanía,2019,26,6.39
La Araucanía,2019,27,7.07
La Araucanía,2019,28,9.4
La Araucanía,2019,29,7.44
La Araucanía,2019,30,5.79
La Araucanía,2019,31,7.64
La Araucanía,2019,32,5.83
La Araucanía,2019,33,8.41
La Araucanía,2019,34,9.34
La Araucanía,2019,35,8.06
La Araucanía,2019,36,7.84
La Araucanía,2019,37,8.03
La Araucanía,2019,38,6.84
La Araucanía,2019,39,11.61
La Araucanía,2019,40,7.11
La Araucanía,2019,41,10.53
La Araucanía,2019,42,11.76
La Araucanía,2019,43,10.57
La Araucanía,2019,44,10.26
La Araucanía,2019,45,11.87
La Araucanía,2019,46,14.23
La Araucanía,2019,47,14.5
La Araucanía,2019,48,11.77
La Araucanía,2019,49,13.51
La Araucanía,2019,50,13.63
La Araucanía,2019,51,14.77
La Araucanía,2019,52,15.31
La Araucanía,2020,1,16.7
La Araucanía,2020,2,14.59
La Araucanía,2020,3,15.79
La Araucanía,2020,4,17.97
La Araucanía,2020,5,16.37
La Araucanía,2020,6,15.06
La Araucanía,2020,7,16.06
La Araucanía,2020,8,17.21
La Araucanía,2020,9,16.87
La Araucanía,2020,10,16.59
La Araucanía,2020,11,15.79
La Araucanía,2020,12,14.6
La Araucanía,2020,13,15.37
La Araucanía,2020,14,12.31
La Araucanía,2020,15,11.63
La Araucanía,2020,16,13.96
La Araucanía,2020,17,12.54
La Araucanía,2020,18,11.44
La Araucanía,2020,19,11.16
La Araucanía,2020,20,11.33
La Araucanía,2020,21,9.54
La Araucanía,2020,22,7.17
La Araucanía,2020,23,7.04
La Araucanía,2020,24,7.5
La Araucanía,2020,25,9.19
La Araucanía,2020,26,7.34
La Araucanía,2020,27,8.0
La Araucanía,2020,28,6.13
La Araucanía,2020,29,8.43
La Araucanía,2020,30,7.16
La Araucanía,2020,31,6.9
La Araucanía,2020,32,7.9
La Araucanía,2020,33,5.86
La Araucanía,2020,34,6.46
La Araucanía,2020,35,7.46
La Araucanía,2020,36,7.93
La Araucanía,2020,37,8.09
La Araucanía,2020,38,8.54
La Araucanía,2020,39,8.74
La Araucanía,2020,40,7.43
La Araucanía,2020,41,8.86
La Araucanía,2020,42,11.27
La Araucanía,2020,43,9.43
La Araucanía,2020,44,11.61
La Araucanía,2020,45,11.79
La Araucanía,2020,46,11.96
La Araucanía,2020,47,13.21
La Araucanía,2020,48,11.79
La Araucanía,2020,49,12.93
La Araucanía,2020,50,12.79
La Araucanía,2020,51,12.11
La Araucanía,2020,52,15.4
La Araucanía,2020,53,14.89
La Araucanía,2021,1,14.69
La Araucanía,2021,2,13.4
La Araucanía,2021,3,17.84
La Araucanía,2021,4,14.66
La Araucanía,2021,5,18.06
La Araucanía,2021,6,17.26
La Araucanía,2021,7,12.96
La Araucanía,2021,8,15.24
La Araucanía,2021,9,16.83
La Araucanía,2021,10,14.94
La Araucanía,2021,11,14.57
La Araucanía,2021,12,12.46
La Araucanía,2021,13,13.29
La Araucanía,2021,14,12.16
La Araucanía,2021,15,13.31
La Araucanía,2021,16,11.66
La Araucanía,2021,17,11.77
La Araucanía,2021,18,9.61
La Araucanía,2021,19,8.47
La Araucanía,2021,20,9.51
La Araucanía,2021,21,10.74
La Araucanía,2021,22,10.14
La Araucanía,2021,23,10.11
La Araucanía,2021,24,6.5
La Araucanía,2021,25,7.04
La Araucanía,2021,26,6.01
La Araucanía,2021,27,7.47
La Araucanía,2021,28,5.19
La Araucanía,2021,29,7.89
La Araucanía,2021,30,4.99
La Araucanía,2021,31,7.93
La Araucanía,2021,32,5.94
La Araucanía,2021,33,8.6
La Araucanía,2021,34,7.33
La Araucanía,2021,35,9.89
La Araucanía,2021,36,8.56
La Araucanía,2021,37,7.84
La Araucanía,2021,38,9.79
La Araucanía,2021,39,8.0
La Araucanía,2021,40,9.56
La Araucanía,2021,41,9.1
La Araucanía,2021,42,10.59
La Araucanía,2021,43,12.33
La Araucanía,2021,44,11.64
La Araucanía,2021,45,12.24
La Araucanía,2021,46,12.74
La Araucanía,2021,47,13.49
La Araucanía,2021,48,14.0
La Araucanía,2021,49,16.59
La Araucanía,2021,50,15.14
La Araucanía,2021,51,16.71
La Araucanía,2021,52,15.84
La Araucanía,2022,1,16.21
La Araucanía,2022,2,16.46
La Araucanía,2022,3,13.99
La Araucanía,2022,4,16.97
La Araucanía,2022,5,17.09
La Araucanía,2022,6,17.89
La Araucanía,2022,7,15.94
La Araucanía,2022,8,16.49
La Araucanía,2022,9,14.23
La Araucanía,2022,10,13.97
La Araucanía,2022,11,13.37
La Araucanía,2022,12,11.87
La Araucanía,2022,13,10.23
La Araucanía,2022,14,11.39
La Araucanía,2022,15,10.04
La Araucanía,2022,16,10.76
La Araucanía,2022,17,7.23
La Araucanía,2022,18,10.0
La Araucanía,2022,19,8.93
La Araucanía,2022,20,9.56
La Araucanía,2022,21,3.93
La Araucanía,2022,22,4.87
La Araucanía,2022,23,7.54
La Araucanía,2022,24,7.63
La Araucanía,2022,25,6.9
La Araucanía,2022,26,7.59
La Araucanía,2022,27,6.86
La Araucanía,2022,28,4.81
La Araucanía,2022,29,7.77
La Araucanía,2022,30,7.89
La Araucanía,2022,31,6.8
La Araucanía,2022,32,7.24
La Araucanía,2022,33,6.91
La Araucanía,2022,34,6.77
La Araucanía,2022,35,7.9
La Araucanía,2022,36,7.6
La Araucanía,2022,37,8.34
La Araucanía,2022,38,7.66
La Araucanía,2022,39,10.54
La Araucanía,2022,40,9.33
La Araucanía,2022,41,8.73
La Araucanía,2022,42,10.96
La Araucanía,2022,43,10.96
La Araucanía,2022,44,13.1
La Araucanía,2022,45,13.43
La Araucanía,2022,46,13.67
La Araucanía,2022,47,15.36
La Araucanía,2022,48,13.89
La Araucanía,2022,49,16.16
La Araucanía,2022,50,15.33
La Araucanía,2022,51,16.87
La Araucanía,2022,52,15.94
La Araucanía,2023,1,16.8
La Araucanía,2023,2,14.9
La Araucanía,2023,3,16.79
La Araucanía,2023,4,15.89
La Araucanía,2023,5,18.83
La Araucanía,2023,6,17.96
La Araucanía,2023,7,15.37
La Araucanía,2023,8,15.46
La Araucanía,2023,9,15.86
La Araucanía,2023,10,16.46
La Araucanía,2023,11,14.37
La Araucanía,2023,12,11.83
La Araucanía,2023,13,11.41
La Araucanía,2023,14,11.76
La Araucanía,2023,15,13.27
La Araucanía,2023,16,10.8
La Araucanía,2023,17,11.97
La Araucanía,2023,18,8.56
La Araucanía,2023,19,10.91
La Araucanía,2023,20,10.07
La Araucanía,2023,21,7.73
La Araucanía,2023,22,8.99
La Araucanía,2023,23,8.24
La Araucanía,2023,24,5.1
La Araucanía,2023,25,10.41
La Araucanía,2023,26,9.5
La Araucanía,2023,27,7.46
La Araucanía,2023,28,5.01
La Araucanía,2023,29,8.4
La Araucanía,2023,30,9.49
La Araucanía,2023,31,7.21
La Araucanía,2023,32,8.29
La Araucanía,2023,33,9.81
